average_stars,compliments,elite,fans,friends,name,review_count,type,user_id,votes,yelping_since
5.0,{},[],0,['cWpfobaxHu91vTNrHo31Iw'],Preston,1,user,k2dPCDC2IJNebEOIvwzuOg,"{'funny': 0, 'useful': 1, 'cool': 0}",2010-10
5.0,{},[],0,[],Mark,1,user,USE3pXKZULXWaU1JraOicw,"{'funny': 0, 'useful': 1, 'cool': 1}",2011-11
3.33,{},[],0,"['JIOvZmooeIus7m3KmwXZbQ', 'nsWXMOlav7NN88NdkRP-ig', 'A1VEol7tMAHq2zIl07uE8A', 'zo7YmohSjQx2B0gj2JdP2A', 'BXyOEAQ5xZ6NBAUJLzK4XQ']",sam,6,user,QEgHJCRyS5-hmhYSFRy0rA,"{'funny': 1, 'useful': 6, 'cool': 5}",2010-01
4.5,{},[],0,"['bZH-xaht3BB2h1y-dD1wUg', '73-2IJBodykCbi5Kb3NSlg']",Armando,6,user,Z1RLrh0m3sAx_qHt8d2QVA,"{'funny': 0, 'useful': 0, 'cool': 0}",2011-11
3.919999999999999,{},[],0,[],Pete,12,user,3haVxatti6keYCzkixOH0g,"{'funny': 2, 'useful': 13, 'cool': 4}",2010-09
5.0,{},[],1,"['TganG8st3IE9uEmo-aGb6Q', '1_zj7B1bRgE7dC6tywUcTQ', 'OBDxj1CFd5OD5o1Y-VCQMA']",Kelly,2,user,5-VthQ5W4yGv9qNiTeiJ2Q,"{'funny': 0, 'useful': 1, 'cool': 0}",2010-12
3.879999999999999,"{'funny': 3, 'plain': 2, 'note': 1, 'hot': 1, 'more': 1, 'cool': 2}",[],4,"['dKj_DdyrryMgIJfyz4SCEg', 'LY8Ko9es5Qrv0GWq6-Srrw', 'YOX8_i6BV35-v3IIe1M0tw', 'HWVi5gk58dlZF_2gegoZHw', 'yskS5-g8ZZZH_k6ZgrIScQ', 'OWklAdej3bT3RttdxpaTWA', 'p4BZIjB3sWwvJYYkiqEwQw', 'zBtxEvz7ZtlbreVXDAXTUw', 'EAeDYcYll880spJ-6xIjJQ', 'RFzvB8UOgaKQl95JddGwlQ', 'dcheENXlpeBja6z_wzrVXg', '8gGhy3Eij-c03RCOT7_lIw', 'vkxZOUET2gsDjEBPJ7iXlg', '1IoIOTgnSLc2YK0VUZQQAw', 'OU39B29gJSaQwrdX_JiXRQ', 'sQBMbqZWNvqII8QwW_6RPQ', 'BIprpjMhi2S0Fs58flHJsQ', 'UgET4o4MuhdrRImSbx50JQ', 'XoXEzUs79FuYBViRhi08og', 'XqtcjU9d8bDccPQ3O1EQVA', 'CbIlOsCkC4L_HIlOxlOtaQ', 'UzHLjk1uYOq8uoGQeleAUA', 'AVtI9wClt7hthUx1a4O-vQ', 'IWFh0VOLDKOQbhW357eiYg', 'nV0R2kdFDEzREEYON_Oezg', 'W7w-2egpANY3AEJOad_B1A', 'GHNOsKpG4T8-n_yuGzKFOA', '_yvANWXro010elNN1a0-7Q', 'FvXAN_WM8fkdiag7N7gwXw', 'PkCbZc9UwdxiyeOeXLnXwA', 'cKJC8GX_XhLk4it7Ka6a5g']",Mike,72,user,iKlEzHWzpObm6IaMVlxyNQ,"{'funny': 89, 'useful': 109, 'cool': 51}",2010-05
3.33,{},[],0,[],Mina,3,user,korcKVTdJYqT8ToDs3L84Q,"{'funny': 0, 'useful': 2, 'cool': 0}",2011-11
1.0,{},[],0,[],Ryan,1,user,oboRxd0d5U3kx1jbydkOPA,"{'funny': 0, 'useful': 0, 'cool': 0}",2010-06
5.0,{},[],0,[],Michael,4,user,YQmh6YVdRuwMobUPVGl15Q,"{'funny': 0, 'useful': 1, 'cool': 0}",2012-10
3.879999999999999,{},[],0,[],Kurt,26,user,NT_vPTW5vggNzj7_knvf9A,"{'funny': 6, 'useful': 41, 'cool': 5}",2011-12
3.669999999999999,{},[],0,[],Charlie,2,user,W6PkSeOyOzEx-6qs1vSsWg,"{'funny': 0, 'useful': 3, 'cool': 2}",2013-10
4.0,"{'note': 1, 'cool': 1}",[],0,"['Xx2QWcYZhiKHQ4y97l2Euw', 'Q96IRvil6RNgdLmGKuh81A']",Pete,2,user,oKXfe-Cy7PyNCPWaUQSzVA,"{'funny': 1, 'useful': 2, 'cool': 1}",2010-08
4.0,{},[],1,"['tTLJ--7gunRzBI7UfECdxA', 'xRqTWYTX_IExkhsyw6hPqQ', 'ZDo6R26JYBvwuszu3bTXYQ', '5GzJqqhJ7XMKIDwldGUtrg']",Michelle,24,user,M_apDc-2Kf55l1IY_CqAnw,"{'funny': 1, 'useful': 10, 'cool': 3}",2008-06
2.5,{},[],0,[],Nathan,6,user,XsE2PWdepgaefspHCYmbHg,"{'funny': 1, 'useful': 2, 'cool': 0}",2009-05
3.33,{'note': 1},[],1,"['oRuPJa5tH3sLCoPwR_qomw', 'rz9clJi_pIj_JxI_wG0wNg', 'CBuG-DwgM3T0T-HujIxIBQ', 'SPjtWsAVLaX4ttHDNDutwQ', 'oJsnqRror1DUmi3jWgbwaA', '7mV41dpI-a2hvJfK_a587Q', 'j4bxJyvIBwpL1KS-S65Mbg', 'RpKdpy7ftLhrYoCRu7Eh-Q', 'GzLfz_66cIAARA3x2p_IxQ', 'LKP1tvFs4H5DgpPlNqzkCA', 'LDRtaMlVVeJ1e5zkKiLxIQ', 'DVzV-63HQJkP5Qj18_jX9g']",Kassee,12,user,IHgoy9QtSr2kJUhmz21sxg,"{'funny': 6, 'useful': 14, 'cool': 4}",2009-12
5.0,{'note': 1},[],0,"['mXUGqzUsJcx___b0y72BZA', 'Jq1_ERkBM-XDBUWsCKaa0w', 'OAWop7e3tUzl-kt3-OwPIQ', 'ZI2JWgZSXfrOSgCtdlqeCw', 'vvPc8-IQGaIXHWQoI_16Xw', 'Z6J0lVg4s-RfrxnNv2bpBA', 'ypeJbLGPAKfdTU4280gERA', 'laxDZ5ZU8vaHOOdCuZrsew', 'UC3J_qeGFpZ9EHVd2dI0vg', 'RgNJbf8_oAbeRM7_yv5VmA']",Jamie,1,user,ob0kzpf-peV1BtTi24QUKw,"{'funny': 0, 'useful': 0, 'cool': 1}",2012-01
3.66,"{'funny': 2, 'plain': 11, 'writer': 21, 'note': 7, 'photos': 1, 'hot': 16, 'cool': 20, 'more': 5}","[2012, 2013, 2014]",4,"['XPckxnZZOR0hZyJ348NJAw', '8Shq04iyq7kFsa7PTzqj_A', 'cvMC0ZsZo2TmS5DvKwT3nA', 'lb5pErH3KS2hBLHu_CWMTA', 'Sv5kY5jq0Qulj5fydJY-3g', 'iEOiPmncJXX2OJAbg94Dxw', 'C-0IsYUVXyqDWP674Ldbdg', 'AlBFKDEqMzWb5joxpH5uDQ', 'cXedt-82ClU7UFTvD-xr8Q', '3qOJVyTUfjpbyHy8lhqhog', 'IZWGQuJfk5W2nkyw1JE5dg', 'UyyBD1UohqN1vcTR2CmwHA', 'lGttdkKbAeguLNH7c66hQQ', 'dpCDMculhqzpbeMZJSzgmQ', 'ir4OlhOisX8CQd8-MYxKqQ', 'ceXhfSdr92yjc7L8LR4LRw', 'uySSrNObw0JGPVmQI4H1zw', 'wHEvuNF_W0bp2gfDdXGuBg', 'e0P0HFlY-6JvZvZ9movbgw', 'n7ih6n-2M0SmCM2NWb90tg', 'L4fXk9Qi7yCOJr4VUyUS0g', 'vuiyCNtjo79r9vIntoyD6Q', 'aMLoqFYWFmDcimNPUthUOg', 'FjbCRMI4VosRKhhM-0brtA', 'mxG8AiEfOMPQbJOBJEAVyA']",Kent Jacob,136,user,1iTg_OFXU5ttivs6xosWqQ,"{'funny': 82, 'useful': 262, 'cool': 101}",2010-09
3.48,{},[],1,[],Sarah,20,user,j_IdrF5KCjNI9ZZr742XQg,"{'funny': 0, 'useful': 14, 'cool': 3}",2012-11
5.0,{'photos': 1},[],2,"['BjYtfZU5c6OxGSeQ_efBrg', 'f_rpabHGZ4SgFZp5_jQ8KA', 'B9yUEFZ8uP93bbMK1H7TuA', 'cIIksMjO1J8doQHd-7lKGg', 'IzOafzptakFx-mkSYXFiZg', 'L5ydEYqAt96RShDIrq6ocQ', 'SsnOdvffa6WLAB-THBZjVg', 'F04SQWpesQ7Mb1_6yFHI7A', 'XZxParT6roHCOvl5B6IL1Q', 'kSdlQowPOtCYolWtFTVI7g', '-zaFQpPVefA_fjL5yvfnKQ', 'U0FGGImk_WXy4WBj2w3BMQ', 'bIYNgJDNeLZvTQDVTTDa4A', 'kUjaabSrwHwILZHBwxZOkg', 'evYAmzE8-gNrPMeun3RlJQ', '7Kzy-6_sViMCdzgSW5va8g', 'uWuxm2a0q233KUgvwOo12w', 'p-KRpqHL2DQxfrV0S5mbAw']",Marta,1,user,1MXbzXQxxC-e9O7R5N89bg,"{'funny': 0, 'useful': 0, 'cool': 0}",2011-06
3.759999999999999,"{'note': 2, 'plain': 2, 'hot': 2, 'writer': 3, 'cool': 6}",[],2,"['DFlMzHxJOQ2yggfYqnORoA', 'm9_1jCgU7mvSkL6oLPJT5Q']",RJ,119,user,ufGWBSQjkyiInhMeW0hNzw,"{'funny': 52, 'useful': 117, 'cool': 63}",2007-06
3.54,{},[],0,[],Jenasi,13,user,ixaJV5m08jxCz_UScLOyGQ,"{'funny': 4, 'useful': 28, 'cool': 4}",2012-06
3.859999999999999,"{'plain': 2, 'writer': 1}",[],0,"['RvweNJFVkR3ttkWsIBy7nQ', 'lC0KGXmIhyjzghBUlVnkhQ']",Kristi,7,user,Iyo5_VTGhFYDyBAAjPrHXw,"{'funny': 3, 'useful': 2, 'cool': 3}",2013-01
5.0,{},[],0,[],Rocio,2,user,i9tS7ojk_92lDQaiMCjCWg,"{'funny': 0, 'useful': 1, 'cool': 0}",2013-07
3.899999999999999,{},[],0,[],Jill,10,user,gMtc0mLCof1pX_YYUrHfwg,"{'funny': 1, 'useful': 11, 'cool': 1}",2010-06
4.04,"{'profile': 3, 'funny': 17, 'cute': 13, 'plain': 55, 'writer': 14, 'note': 30, 'photos': 9, 'hot': 106, 'more': 7, 'cool': 96}","[2008, 2009, 2010, 2011, 2012]",14,"['w-4WM5DEMFmWvyACjG3SNw', '1ygvIoovV-yjIWqc0_JW7A', 'ARe8Nr_YehB2ubsGJhZ-hg', 'bUjVCdMEdlHUZTj-uiBLUQ', 'YW_4jSO1AikO-7jKEqXb8g', '5T8SdBwiH0jdwatUJ7KFUg', 'DrKQzBFAvxhyjLgbPSW2Qw', 'BSI42r_Q2NmDeYU-rf12nA', 'OAES6IjJsW06P0rZdx3omA', 'zauNolj59diQJqHUZE91RQ', 'F9T6m1YdRFreyKDufcyoOQ', 'I_fP67GXPUbRyO5nL5ZIEA', 'nN6rr9Z6DRYg2J4mXagWZA', 'fElK-5Q3AcRrL2Jx53GmrQ', 'TYHGiO4uIMke46E-YjA1AA', 'p-sbyn3Qplu1YLRjbPEq8g', 'S8ZY1HEDoECqKrIUY34JOg', 'EX0xWFfDGLBnyj8KFw0Q3g', 'snd45oedwXxF9tsHUX_6dg', 'Z0_mIPI_WUAoOgH1Csk2cQ', 'e7Y7E3SxWTymuJGLdzXcxg', '1pbYXC14aDqnIboVxJB-Zg', 'ywCtfgwMQVC9haXjvrvpNg', 'KWfpXiJWFN7F_ZwqW7varA', 'fjwtbxx-GgqJ4y3x3yZtkQ', 'eH8_7t_eO-FUUz8Y0eAmDQ', '6UN_Wy2ntAbDZP0fNBlTmw', 'Rx6tKXYtIw9f2Tn_8WjntQ', 'QNlNjDHxj1uonlkxuaJVOg', 'JV388-OuMgidwCF7hcgkqg', 'oB8nP56tobPkZveOsAg7TA', 'B7McDYDrf4R814OT3xwInQ', 'WXnYO37c5uq98YzYlo0HXA', 'TqkBwRmoEgECElxeY0OgKA', 'w7mpy8LIafZdFDKmmEjfsw', 'qUdXbLXXMjvFmf0_DTODiQ', 'nkF7xDv8v-HITsU8KvrjNA', 'yw7_Ba6yRFkK92_srFj97w', 'yM6qVebWFa8mINhWJvvxBg', 'is6lYSiAktUMeadTBxGKaw', 'C1NCPmIP-sXfYm5Ywhjj9A', 'Q-5tp8EOnIKosqZ0MNBVcQ', 'I61wdDOXK1bJIAufsiIplQ', 'PUZbYvsTOVw-sYHNE8hdlQ', 'lDkEFacwb-8FYcfhUQ2iaw']",Kmberly,135,user,xLDjpf3WFEajF7EQ9p8uMw,"{'funny': 182, 'useful': 399, 'cool': 310}",2008-04
4.009999999999999,"{'profile': 1, 'funny': 22, 'plain': 49, 'writer': 15, 'note': 13, 'photos': 2, 'hot': 20, 'cool': 41, 'more': 5}","[2007, 2008]",12,"['8J4IIYcqBlFch8T90N923A', '_34gLEMpqCNFssOoPFeCyw', 'ClaGLOr72DPJlQhRc9HHyQ', '1ppOAsPAD2281OjbaPm1Hg', 'ywIwGpYuR9cwCUX5Roz9gQ', 'qbfQRHLvZk5WSkKY0l_lMw', 'BKhJG1Zht-cU1JytNnIXDg', '1ksXIq1WX4lwBPPNIzVSMA', 'p4Jg_rO_AsCWZGMd_w8xjw', 'yyvwMoMifs1p1cp9B68XIQ', 'rJpWhiKh6On5NKhzCbQc2Q', 'g-6ZvvP7MHlmSq_FIpPs0A', 'AaZdXn0I6F5bdIVwGpxdDA', 'syB9WL1aqH0Q08F9lGxEGA', 'AixLPxra_4HirfchjPkiWA', '6onn2jjYCndvXWRf8W9ydA', 'cIzaqbZCvThYTtddKWzYVQ', 'az6wRrL5Z7s_WjUkFnh92Q', 'I-80qRIw1e86t9u_NAaaNQ', 's8Om9oHMk8xb_psgxTNeRA', '1y3VHOwaqiLviE6QN7GAbw', '8N481iGgsUYA1-TtESOntw', '8Tozq7NsjfJEiYIDmDIxUQ', 'fwsJGulnozT2U6FefsLiFw', 'ZK3PSm_CwSIW3RYMZJ_g6w', 'SKyMDoDYuPvdy15zOkdeyA', 'OflGa4mFlvjT5LxJ11DKYA', 'q2uXAdDNCLk5pSfsvg-30Q']",David,71,user,mfuEk8VQxFDmtJRJ4eH21w,"{'funny': 209, 'useful': 243, 'cool': 215}",2007-02
3.919999999999999,"{'profile': 1, 'plain': 2, 'writer': 1, 'note': 3, 'photos': 1, 'cool': 2}",[],6,"['V1po7TjUzklCpdZ3cOp4Og', '6LkO5tAYYimFc0CgVGUk3A', 'k5b1u7Y3CFJ3oQizpAcrwA', 'giwch_jkHmILclbawH3FSg', '4y7Br3RbLwluowmCWmp6PQ', 'yLA-lqd03VuOZf9uTUJMFQ', 'M0I4A1u1UiCt9UaNOXc5qA', 'ATqB0u4QTmvuM0ceEIK9pg', 'IlItyHOm6mmLlFgJ6tjYMA', 'N9LT6McJdqrSl2TyK0xjmQ', 'ampcmISle2-2_DzQqELY3A', 'Ec0_hyghnX9jZQW20OYeoA', 'pmLgfIrHyUlPXp3_o8bVhQ', 'O3VYGrJwZiv5SM8DvqkBfA', 'TK-BCLPInHN51Bs8Z8AlnQ', 'cp5WqSxk8f_LBq-cdZAg-A', 'UKEoR821QJ6kTXzaNMSQJw', 'wmKJffJ8CHIdRLuLLi6Sgw', '_5EJuVF8Cz5Qn2d4DnbC0A', 'XCF-_nxwHfy4rVDgOVaNZg', 'Sq611q5UgzdxV_oJ31tBZg', 'mVRHZqBuonSmacKjC2c_fw', 'wN05bLB486m30Zd-X7BhuQ', 'lCq45LZbHpZXD72GJ7YOXQ', 'yHrJXxzGLH2rUKxrxCGw2g', 'FjI8gS1kKPTXq_lqebWyVA', 'jYGuijCqvS1bydZNlA4y9w', 'WGMGe_OQeMVDl0QcaHDLLw', 'w5FZDBavkGiwvPpaOlU8CQ', 'cvWvdoRkhIZIk_qRFk4DLw', '7Vh-fEkQeTTNlvGSKqlQrA', 'nwGOEh_lcl9ChYQSGAnWdQ', 'uVFD1HJfRtnUdeDgw9uYLA', '-wwNJ0zd82_q8Gh5XXqAEw', 'JarUBcD2m_kB_CHImOnteA', 'fbIzO5Q1VlhWtuZ4ehJjnA', 'AOzyc7qn1cJbGT34GNmEzQ', 'bMzXBVAt7hNn5KInI_5A-Q', 'PXva6cWzJoc0k9WfFXgQUw', 'jmL89UxXlSlhZCgijgEXMg', 'cEm-lUSfsM0HKNJrKb1Ilg', 'jZpdKVFCYmeZgWdOOYHEvA', 'ZXT-v6IaRuVOZUBv9f4VSw', 'i_IysV2svhe85mS6H-_Ytw', 'Dfadh_DFWH39YUVdIMB79w', 'uEWCVUTKLQ1ee444lCJ6ew', 'RlU9K_W0c7qzzORj1RV6Yw', 'YlEGQMT-jjSSwfh9BQPsrA', 'N3NUaqSx1Mz-Nnw6dYb-eQ', 'SXAaQxq374YDFD5-6lnaeg', 'X96aIwCj2h6vfhw2fG_RbA', 'zQP7cLujr-MJ207uuNFC1w', '_Etjw3wIiOO3gfjciOzpCg', 'UIpz8EnWGzxRTL8_My-ypA', 'RecfnAYr9FlG5cEyU7GgPA', 'LL2Kk0jjD9McDPfPEDbZBQ', 'ppJdLSYofXSi4iHYTVChGw', 'raMPJ-B_sYOi8dcmPYBVpA', 'YHb_CAoIoxVNmsYm65clhQ', '_FCvHUkclXyI87CcfHdFgA', 'sp9H33n27MK0yMbSVJuiMw', 'VaslTJXYpsUBZEVudjQUjQ', 'jFVn_fZrhA5OJPHN-L0DGA', 'FmypidYUwlvIv4nLMzt0bg', 'WqD078I4ITQbMPojlIb21Q', 'XMTLk8giGL1JIMBfP-0vLQ', 'FmQnPYMuR6ZwkmZ6D0dAAg', 'HPptKO4tQtZmrwvj6oI2IQ', '1ANoJantTRxTAZVPOvYLpw', 'N7s6F9294fO6qZz4Vyef3A', 'XF2EX4k1KOKmqFOGHql4xw', 'eWxE1YjGYkeuJ-ymRAdwQA', 'yLeSMvvvXOpYNh-CY78phg', 'U4O0IbC-nfUrNK-l9sP_sg', '0g0IPzd5HizlUGkz0w3F7w', 'gMeAqH7sqb65E9lOZq8Bbg', '2uDY0Gvm6BFEBZ0NU0fqfw', 'cERjYN9KqEPTcTEpRSCKoA', 'sEzrmitrG6o58eiLsP5nUA', 'c3y3mVpDVrNIdNzuQmABag', 'zqZDmPFjjcELKAQi6i6taQ', 'GVVuPl6UPR1uZR-TTD6bCA', 'k7aNWcgFeL8nX6kXikzcgw', '1jjgnx45Q7KOR99Yp8i03g', '4eHnTjh9SjWQYqJwD9poeQ', 'nH35sM4NDzpCgP_h_sK4xw', 'CSjycCQK7I49d3Xu0IJ1zg', 'ktr3bmZrssWeEZympQojNQ', 'znC57hV4hbXUGffctrmBdQ', 'G99vNOR9GTWeSeoHwnax_A', 'xUAshuOCmQFSQ_r7q4uLnw', 'lYhd2wYIsRBKIG3VmaGqEA', 'NJydW4A9RVxTbx9IV8JCeQ', 'Zh9neHmaAt6HPYu-uBE3KQ', 'UUIC1Vd7qcqSW4ZOAG3TDg', 'hGxsYwRMYOAgwJAfOnHEAw', '0g8H0jBLrYuooQoE-OaJsQ', 'LujcBO88gjY9wFa8vp66Lw', 'jXtfvTfMBPkmWSmOPQewfw', 'w9QZcCiCKDcIbfhk1_oa5Q', 'zoKmHz_tCjAAWqMWu_qtzQ', 'JP4kKXHPzIpYQueQJyM9ZA', 'IGqe2z4-N1Ibh0C3oyGrHQ', '9-hzs7rUpkfiFsTztp6bPA', 'Th2onuMVcgagjyaIWAf1jQ', 'F-7943zsmk8MqEuO5TBu4g', 'gUA3dkNicEWVUcHSHgqIrg', '30XxHVhSKcEZPc2BSqQreg', 'E2A3irR6Mujg4EO4Rcdavw', 'gsIKV0pzZQjWnfsltjSUiQ', '7w47bHKLOXy7bedUzJ9TeA', 'X7aZqb1tjXhrJJjr12xY8g', 'i5M9HbPQn1FffGwUMl3UBQ', 'cORx_hDvsVKcRY85SLCfyQ', '4ne8oHa5e-DucIqNfVZKvw', 'R603a8A4ikzKoN5_dhm0vw', 'F8HqecS1IMNUnxJAIYN37w', 'qW_4EK-zIq0OE_yyBxaeQw', '0gYzWCIV3aNI8qwlN-u-Nw', 'NIKg7uvVY798xNBnzkFWtw', 'aylru5HQ6QgWKCGx9jGxgg', '-UBz7P4WDFdu7scfpHGaMg', 'TpG2G5bxQuJasFq8Vaih-A', 'zur5s4G5CTalLJ_48kEF_A', 'XLITByCet0QpOH9kAML3Bw', 'voQWCY0LhqQiF3m2vYhLTg', 'CCz9HDSdjqK_w7_YsDk_Gg', 'Zhd72eYg2Au7vTcp2TobCQ', 'iGtZCZEuow7pn6F7L1XYyA', '0Wr1r1cma5uaH865CYyWdw', 'H1YdXHO27xPfTq4QegGonA', '6xcezDIv3YGUdosmNpUyUw', 'dckN1GTGdzQX19m0UjwWLw', 'zPNOnH7EUw7hcvaXtuNgYw', 'hduuRwJpz8gukqbFC26rcA', 'A0BON2iBTI33-xk4kYAkyQ', 'qCEK8GHK7kxvEJhIrn7PIg', '45Cf2MLgLhwnXoLY_zY2EQ', 'nLP3FD0PXOiqz9bnPl3_Nw', '8Xh7Gsp1Z222YqtT7oUDtg', 'yvGQ23bnYrb71d-LKubP_Q', '-QwmhDWljbhTkwqNJkYkbg', 'W0T2vKmbWIxO7JyUTAhFOQ', 'gjOOlYwUe5th6PGd0K_OQg', 'Pxf2vR2iZ2YWFHt9M4PNTg', 'rIt23jQKCuq8q5Z-PklnQA', 'ksGcr-1yUiEijVpkeutMMg', 'MFTS-PyKepIzyO6_OTB84Q', '6-6Exld9MUQamKGLbMrAcQ', 'mwRI6AnFlFWvh8WC2K6wkg', 'UC3J_qeGFpZ9EHVd2dI0vg', 'ZNjjRRg2VAYly3lRth5Lig', 'Jr1WqLxjthpOiF5RGSZCKw', 'YnHYlN1m7jDhAH9XgR4Dlg', 'oKlRa9NSOu76jmRZsQN_Ow', 'iHdMPJFmxU29X0EIBGEJ3w', 'GfAr99ZEB6IjjglFON7W2g', 'Qz5_5QaUlgXQxaZy8770PQ', 'SykDLadsr6NwjBZoEtc8_Q', 'sHQuzx64PgcZbybdxphwxw', 'r5VzE0YPEIeR-spyy5__Rg', 'rZGmxJtJumSYO2stKfn8Og', 'ucDDFpmEgyHXmwpwPZaUpA', 'kGwY9AcytkJGLAM5qIx48Q']",Nate,25,user,N1MjSC3c4KEd_jEcr1bNLQ,"{'funny': 8, 'useful': 27, 'cool': 10}",2010-08
3.83,{'note': 1},[],0,[],Timothy,12,user,cd63Qx8ufJND0CDXFoYxAQ,"{'funny': 2, 'useful': 11, 'cool': 3}",2011-06
3.629999999999999,"{'note': 1, 'plain': 1, 'cool': 2, 'funny': 2, 'more': 1}",[],1,"['eAXWAcfN_7-mWYhhgCOTnQ', 'gfK1EqYDP6EgRQqpPIlziw']",Moira,27,user,ZZMiAHo0-oIxBv-opN0JcQ,"{'funny': 32, 'useful': 78, 'cool': 10}",2008-05
3.859999999999999,"{'funny': 1, 'plain': 4, 'writer': 2, 'note': 1, 'hot': 7, 'more': 1, 'cool': 6}",[],7,"['68Ci9UgVIVEiCGXy05loLw', 'sLZkr4O1bAWItVurXEd3mQ', 'S6JjnPKjo-EQ6Uv8FPlvlA', 'lb6_8U7VU4x-JaIRVnlj8Q', 'WJkmgkrSPMHTfDTD3VgqqA', 'z7xJBaQe_nafil5Paa5Dtg', '4A3dQlNtdL8uaMgXbHIEHg']",Agnes,355,user,BWkLfw7bn4RoM94d2vZ0bA,"{'funny': 39, 'useful': 212, 'cool': 84}",2007-08
4.0,{},[],0,"['WQxbkBR-XN8Fze4aTB690g', 'mXUGqzUsJcx___b0y72BZA', 'ce8EIWnx8vBzhi8SrTdqCA', '8RNm-Oft6BsUWsXIdiLAUg', 'HjijsBrBq1iKqOmBEuXhaA', 'Bg_BKLECAnXtOV0i3oSWvA', 'cc-NjTz637u7EtFd83dn_w', 'IBcgZQAkTBeucmX59Pz1QQ', 'fE5cFZwRgvTYK78bYTFy0Q', 'pjoghjb0ZcuDWHvz02dSVA', 'OoBsRJKHzyIo12lriBVzfw', 'fYNMIyw-gGkGKlxYyMT4KQ', 'ka45PYSjG3AyGf3p4hxBtQ', 'v4XMdJX21V_si2L_zwqs9g', 'OwJaOWeZgYbw8Cyn8I2cww', 'tRmcGj_lIBCsFnfo-1Iq4g', 'B47rnwU-D_ZEYaJ35hbUDA', 'pg3CqKZ8m69eDL6vpxv4RQ', 'kxgvFD03z5Jt1BSfpKqWwA', 'kExGCPjhkCZPuPKATCD2Pw', 'A7kQewa_9t3xuAg1bNC8Ew', 'ZsJkicLH09S-a6j_PEWVyw', 'W7BqxGJeat7dBCMYk5tWlw', '7FhH6XuNmMS8YD6eBuUVRw', 'aSq6MX16P74XMKlAFQch1A', '7tPJMdCL8UDwg7otQGAXdw', 'rq3ALO7OQ_CDbGhg4LckTA', '7VwCQhSOPiBHopgICMawxw', 'bgNNuYOPVQ7nde-_3iLarg']",Mishea,6,user,4-fbjPypiNODcxiXAfbRxg,"{'funny': 2, 'useful': 4, 'cool': 3}",2013-02
4.5,{},[],0,"['fqmya_HEXJG_ExjlNew0tw', 'QQl4YXbqWvKqWSPo3fd_YQ']",Adam,2,user,CBa0oe9nTKabNYWVq5TYuA,"{'funny': 0, 'useful': 1, 'cool': 0}",2012-01
3.5,{},[],0,[],C,10,user,lkXFHklSjhYfiWyKGyDFGw,"{'funny': 0, 'useful': 2, 'cool': 0}",2014-02
4.33,{},[],0,[],Rock,7,user,0RPuTYpUOpnb11lUqBFyWw,"{'funny': 0, 'useful': 0, 'cool': 0}",2014-06
5.0,{},[],0,[],Margaret Juresich,3,user,yJF-pbGiEy6kT6ZaumpXIQ,"{'funny': 0, 'useful': 2, 'cool': 0}",2011-07
3.89,"{'profile': 1, 'funny': 15, 'cute': 1, 'plain': 51, 'writer': 7, 'note': 14, 'photos': 1, 'hot': 24, 'more': 13, 'cool': 53}","[2009, 2010]",8,"['Rir-YRPPClKXDFQbc3BsVw', 'pW91HUnVz6ssLZ4dY-ztyQ', '-4OUnNTAdvgV4tHdsARcvw', 'tVzYAXqwBBry3WCQEtzsAw', 'YX-O9N2rg1DNH-IbyD1GLw', '25S__ChEKVNEfFaLVMgKyQ', 'Z7nr-LLKaPG7bwKuk1PWVQ', '_R9n9bfM0obLyjdj2iXVOA', '3JoQIph93fYphCRsDvdG8Q', 'C6IOtaaYdLIT5fWd7ZYIuA', 'pYsYs7eQ9SWqAaQS0xoRLA', '4CJGQajGdc8JwFneADetcQ', 'S3DqpJzGe0iZtDVdgrLRlw', 'YLQCyYTCiU6YQEfMCAlRbQ', 'Ny0BzXOejCT7mH7QiRyGKA', 'UTGqubcmDv1cNe5-k8-OeA', '6HBnx7fTfFlpWyez_P55xA', '_wY1dHBXKN4NjB5IsIk4eQ', 'XHFnx7v37LpsohljwX4jxg', 'gmImSCRhliREDM-lVUa_Tg']",Norman,484,user,crrp9oqSWsVnDHPKgy_bqw,"{'funny': 391, 'useful': 753, 'cool': 507}",2008-04
4.0,"{'note': 1, 'plain': 1}",[],0,['3_yZvh675CdJvmoSShBB3g'],Marie,46,user,ziIJUxgu2N7TVSNYHecB9A,"{'funny': 7, 'useful': 50, 'cool': 21}",2009-07
3.669999999999999,{'plain': 1},[],1,['QiZ9AR8v263-7IkdHRxHtQ'],Jackie,44,user,sDdC_gOqUCOJ85PAeh3LWw,"{'funny': 12, 'useful': 19, 'cool': 2}",2010-12
3.819999999999999,"{'note': 1, 'cool': 2}",[],1,"['3GuWjAJOPNCRxK2_0rEoBQ', 'PS0lCxjGNeUrKxYSdpW-Aw']",jay,28,user,XUukBnu0NCocezQ3bGmeow,"{'funny': 16, 'useful': 49, 'cool': 51}",2007-07
3.14,{},[],0,[],Eric,7,user,rXVmrGgeT2tkKVMpNgg0dA,"{'funny': 1, 'useful': 3, 'cool': 1}",2009-04
3.5,{'cool': 1},[],0,[],Christopher,10,user,oKMA8jICFInz1tIC5AudMA,"{'funny': 1, 'useful': 11, 'cool': 4}",2012-08
